"id","city","timestamp","temperature","humidity","air_pressure","day_category","current_status","speed_of_wind","visibility_in_meters","pop","sys"
2022,"Marion","2023-11-02 08:00:00","271.83",69,1029,"Clouds","scattered clouds","3.81",10000,"0","n"
2023,"Marion","2023-11-02 11:00:00","277.17",44,1029,"Clouds","broken clouds","6.14",10000,"0","d"
2024,"Marion","2023-11-02 14:00:00","281.12",33,1027,"Clouds","overcast clouds","7.29",10000,"0","d"
2025,"Marion","2023-11-02 17:00:00","282.06",35,1026,"Clouds","overcast clouds","6.15",10000,"0","d"
2026,"Marion","2023-11-02 20:00:00","279.36",43,1026,"Clouds","overcast clouds","4.59",10000,"0","n"
2027,"Marion","2023-11-02 23:00:00","277.52",51,1027,"Clouds","overcast clouds","4.11",10000,"0","n"
2028,"Marion","2023-11-03 02:00:00","276.18",57,1027,"Clouds","broken clouds","3.78",10000,"0","n"
2029,"Marion","2023-11-03 05:00:00","275.5",60,1027,"Clouds","overcast clouds","3.58",10000,"0","n"
2030,"Marion","2023-11-03 08:00:00","274.8",63,1028,"Clouds","scattered clouds","3.51",10000,"0","n"
2031,"Marion","2023-11-03 11:00:00","281.21",43,1028,"Clouds","scattered clouds","5.26",10000,"0","d"
2032,"Marion","2023-11-03 14:00:00","286.1",29,1026,"Clouds","scattered clouds","6.45",10000,"0","d"
2033,"Marion","2023-11-03 17:00:00","285.99",32,1024,"Clouds","broken clouds","5.42",10000,"0","d"
2034,"Marion","2023-11-03 20:00:00","281.29",47,1024,"Clouds","broken clouds","4.11",10000,"0","n"
2035,"Marion","2023-11-03 23:00:00","282.19",49,1023,"Clouds","overcast clouds","5.46",10000,"0","n"
2036,"Marion","2023-11-04 02:00:00","282.27",47,1022,"Clouds","overcast clouds","5.45",10000,"0","n"
2037,"Marion","2023-11-04 05:00:00","282.7",43,1021,"Clouds","overcast clouds","6.16",10000,"0","n"
2038,"Marion","2023-11-04 08:00:00","282.94",40,1021,"Clouds","overcast clouds","6.3",10000,"0","n"
2039,"Marion","2023-11-04 11:00:00","285.27",38,1021,"Clouds","overcast clouds","7.57",10000,"0","d"
2040,"Marion","2023-11-04 14:00:00","287.69",35,1019,"Clouds","overcast clouds","8.41",10000,"0","d"
2041,"Medina","2023-10-30 17:00:00","278.31",90,1017,"Clouds","overcast clouds","5.34",10000,"0.1","d"
2042,"Medina","2023-10-30 20:00:00","277.32",84,1018,"Clouds","overcast clouds","3.29",10000,"0","n"
2043,"Medina","2023-10-30 23:00:00","275.34",80,1020,"Clouds","broken clouds","3.19",10000,"0","n"
2044,"Medina","2023-10-31 02:00:00","272.33",79,1022,"Clouds","scattered clouds","3.09",10000,"0","n"
2045,"Medina","2023-10-31 05:00:00","270.7",78,1022,"Clear","clear sky","2.81",10000,"0","n"
2046,"Medina","2023-10-31 08:00:00","270.05",76,1022,"Clear","clear sky","2.55",10000,"0","d"
2047,"Medina","2023-10-31 11:00:00","276.15",47,1021,"Clear","clear sky","2.89",10000,"0","d"
2048,"Medina","2023-10-31 14:00:00","279.15",36,1018,"Clear","clear sky","4.47",10000,"0","d"
2049,"Medina","2023-10-31 17:00:00","278.86",40,1016,"Clear","clear sky","4.78",10000,"0","d"
2050,"Medina","2023-10-31 20:00:00","274.23",75,1018,"Clouds","broken clouds","6.35",10000,"0.1","n"
2051,"Medina","2023-10-31 23:00:00","273.13",65,1018,"Snow","light snow","5.16",10000,"0.5","n"
2052,"Medina","2023-11-01 02:00:00","269.8",79,1020,"Clouds","broken clouds","5.4",10000,"0.29","n"
2053,"Medina","2023-11-01 05:00:00","270.21",96,1021,"Snow","light snow","5.27",4599,"0.51","n"
2054,"Medina","2023-11-01 08:00:00","271.77",91,1023,"Snow","light snow","3.51",10000,"0.51","d"
2055,"Medina","2023-11-01 11:00:00","276.55",78,1025,"Snow","light snow","5.44",10000,"0.31","d"
2056,"Medina","2023-11-01 14:00:00","277.52",63,1025,"Snow","light snow","4.84",10000,"0.28","d"
2057,"Medina","2023-11-01 17:00:00","277.51",52,1026,"Clouds","broken clouds","3.53",10000,"0","d"
2058,"Medina","2023-11-01 20:00:00","272.59",64,1027,"Clouds","scattered clouds","1.69",10000,"0","n"
2059,"Medina","2023-11-01 23:00:00","271.61",69,1028,"Clear","clear sky","2.46",10000,"0","n"
2060,"Medina","2023-11-02 02:00:00","270.96",73,1029,"Clear","clear sky","3.17",10000,"0","n"
2061,"Medina","2023-11-02 05:00:00","270.61",76,1029,"Clear","clear sky","3.64",10000,"0","n"
2062,"Medina","2023-11-02 08:00:00","270.84",77,1029,"Clouds","scattered clouds","4.05",10000,"0","d"
2063,"Medina","2023-11-02 11:00:00","277.4",51,1029,"Clouds","broken clouds","6.46",10000,"0","d"
2064,"Medina","2023-11-02 14:00:00","280.48",39,1027,"Clouds","broken clouds","7.09",10000,"0","d"
2065,"Medina","2023-11-02 17:00:00","280.51",42,1026,"Clouds","overcast clouds","6.21",10000,"0","d"
2066,"Medina","2023-11-02 20:00:00","276.78",54,1027,"Clouds","overcast clouds","4.03",10000,"0","n"
2067,"Medina","2023-11-02 23:00:00","276.42",56,1027,"Clouds","overcast clouds","4.6",10000,"0","n"
2068,"Medina","2023-11-03 02:00:00","274.87",62,1027,"Clouds","broken clouds","4.29",10000,"0","n"
2069,"Medina","2023-11-03 05:00:00","274.45",64,1027,"Clouds","broken clouds","3.83",10000,"0","n"
2070,"Medina","2023-11-03 08:00:00","273.96",66,1028,"Clouds","broken clouds","3.76",10000,"0","n"
2071,"Medina","2023-11-03 11:00:00","280.9",46,1028,"Clear","clear sky","5.42",10000,"0","d"
2072,"Medina","2023-11-03 14:00:00","285.35",37,1026,"Clouds","few clouds","6.16",10000,"0","d"
2073,"Medina","2023-11-03 17:00:00","284.16",40,1025,"Clouds","overcast clouds","5.06",10000,"0","d"
2074,"Medina","2023-11-03 20:00:00","279.55",54,1025,"Clouds","overcast clouds","4.27",10000,"0","n"
2075,"Medina","2023-11-03 23:00:00","280.78",53,1024,"Clouds","overcast clouds","5.38",10000,"0","n"
2076,"Medina","2023-11-04 02:00:00","281.17",51,1023,"Clouds","overcast clouds","5.76",10000,"0","n"
2077,"Medina","2023-11-04 05:00:00","281.69",47,1021,"Clouds","overcast clouds","6.17",10000,"0","n"
2078,"Medina","2023-11-04 08:00:00","281.89",45,1021,"Clouds","overcast clouds","6.59",10000,"0","n"
2079,"Medina","2023-11-04 11:00:00","284.13",44,1020,"Clouds","overcast clouds","7.94",10000,"0","d"
2080,"Medina","2023-11-04 14:00:00","287.9",39,1018,"Clouds","overcast clouds","8.26",10000,"0","d"
2081,"Pomeroy","2023-10-30 17:00:00","280.4",99,1019,"Rain","light rain","3.01",10000,"0.22","d"
2082,"Pomeroy","2023-10-30 20:00:00","279.83",95,1020,"Rain","light rain","2.25",10000,"0.3","n"
2083,"Pomeroy","2023-10-30 23:00:00","278.26",91,1021,"Clouds","overcast clouds","1.49",10000,"0","n"
2084,"Pomeroy","2023-10-31 02:00:00","274.73",87,1022,"Clouds","overcast clouds","1.66",10000,"0","n"
2085,"Pomeroy","2023-10-31 05:00:00","273.36",91,1022,"Clear","clear sky","1.51",10000,"0","n"
2086,"Pomeroy","2023-10-31 08:00:00","272.42",92,1022,"Clear","clear sky","0.52",10000,"0","d"
2087,"Pomeroy","2023-10-31 11:00:00","278.62",67,1022,"Clear","clear sky","0.78",10000,"0","d"
2088,"Pomeroy","2023-10-31 14:00:00","281.52",46,1018,"Clouds","few clouds","2.53",10000,"0","d"
2089,"Pomeroy","2023-10-31 17:00:00","281.42",44,1017,"Clear","clear sky","3.01",10000,"0","d"
2090,"Pomeroy","2023-10-31 20:00:00","275.65",64,1018,"Clear","clear sky","2.3",10000,"0","n"
2091,"Pomeroy","2023-10-31 23:00:00","274.83",65,1021,"Clouds","broken clouds","3.89",10000,"0","n"
2092,"Pomeroy","2023-11-01 02:00:00","271.18",66,1023,"Clouds","scattered clouds","3.03",10000,"0","n"
2093,"Pomeroy","2023-11-01 05:00:00","270.31",75,1023,"Clouds","few clouds","2.57",10000,"0","n"
2094,"Pomeroy","2023-11-01 08:00:00","270.25",90,1026,"Clouds","few clouds","1.89",10000,"0","d"
2095,"Pomeroy","2023-11-01 11:00:00","276",64,1027,"Clouds","few clouds","2.75",10000,"0","d"
2096,"Pomeroy","2023-11-01 14:00:00","280.13",46,1026,"Clouds","few clouds","2.02",10000,"0","d"
2097,"Pomeroy","2023-11-01 17:00:00","280.1",44,1026,"Clouds","few clouds","2.01",10000,"0","d"
2098,"Pomeroy","2023-11-01 20:00:00","274.36",68,1028,"Clouds","few clouds","1.66",10000,"0","n"
2099,"Pomeroy","2023-11-01 23:00:00","273.14",71,1029,"Clear","clear sky","1.35",10000,"0","n"
2100,"Pomeroy","2023-11-02 02:00:00","272.26",74,1030,"Clear","clear sky","1.55",10000,"0","n"
2101,"Pomeroy","2023-11-02 05:00:00","271.6",78,1031,"Clear","clear sky","1.7",10000,"0","n"
2102,"Pomeroy","2023-11-02 08:00:00","271.23",80,1031,"Clouds","few clouds","1.82",10000,"0","d"
2103,"Pomeroy","2023-11-02 11:00:00","278.96",49,1031,"Clear","clear sky","2.89",10000,"0","d"
2104,"Pomeroy","2023-11-02 14:00:00","282.93",36,1029,"Clouds","broken clouds","3.45",10000,"0","d"
2105,"Pomeroy","2023-11-02 17:00:00","283.05",43,1028,"Clouds","overcast clouds","2.55",10000,"0","d"
2106,"Pomeroy","2023-11-02 20:00:00","276.99",61,1029,"Clouds","broken clouds","2.05",10000,"0","n"
2107,"Pomeroy","2023-11-02 23:00:00","276.64",61,1030,"Clouds","broken clouds","1.85",10000,"0","n"
2108,"Pomeroy","2023-11-03 02:00:00","275.12",67,1030,"Clouds","broken clouds","1.79",10000,"0","n"
2109,"Pomeroy","2023-11-03 05:00:00","274.34",72,1030,"Clouds","overcast clouds","2.03",10000,"0","n"
2110,"Pomeroy","2023-11-03 08:00:00","273.58",75,1031,"Clouds","scattered clouds","1.98",10000,"0","d"
2111,"Pomeroy","2023-11-03 11:00:00","281.84",47,1031,"Clear","clear sky","2.76",10000,"0","d"
2112,"Pomeroy","2023-11-03 14:00:00","287.33",33,1028,"Clear","clear sky","3.3",10000,"0","d"
2113,"Pomeroy","2023-11-03 17:00:00","286.97",42,1026,"Clouds","few clouds","1.97",10000,"0","d"
2114,"Pomeroy","2023-11-03 20:00:00","280.41",56,1027,"Clouds","few clouds","1.87",10000,"0","n"
2115,"Pomeroy","2023-11-03 23:00:00","279.05",60,1026,"Clouds","broken clouds","2.01",10000,"0","n"
2116,"Pomeroy","2023-11-04 02:00:00","278.94",61,1025,"Clouds","broken clouds","2.12",10000,"0","n"
2117,"Pomeroy","2023-11-04 05:00:00","278.33",66,1025,"Clouds","overcast clouds","2.4",10000,"0","n"
2118,"Pomeroy","2023-11-04 08:00:00","278.27",66,1026,"Clouds","overcast clouds","2.64",10000,"0","d"
2119,"Pomeroy","2023-11-04 11:00:00","284.32",47,1025,"Clouds","overcast clouds","3.7",10000,"0","d"
2120,"Pomeroy","2023-11-04 14:00:00","288.96",36,1022,"Clouds","overcast clouds","4.42",10000,"0","d"
2121,"Celina","2023-10-30 17:00:00","279.45",64,1020,"Clouds","overcast clouds","6.1",10000,"0","d"
2122,"Celina","2023-10-30 20:00:00","278.14",62,1021,"Clouds","broken clouds","3.67",10000,"0","n"
2123,"Celina","2023-10-30 23:00:00","275.52",63,1022,"Clouds","scattered clouds","2.39",10000,"0","n"
2124,"Celina","2023-10-31 02:00:00","272.39",66,1023,"Clear","clear sky","2.07",10000,"0","n"
2125,"Celina","2023-10-31 05:00:00","271.17",67,1022,"Clear","clear sky","2.71",10000,"0","n"
2126,"Celina","2023-10-31 08:00:00","270.1",68,1022,"Clear","clear sky","2.9",10000,"0","n"
2127,"Celina","2023-10-31 11:00:00","276.16",42,1021,"Clear","clear sky","4.74",10000,"0","d"
2128,"Celina","2023-10-31 14:00:00","279.7",34,1017,"Clear","clear sky","6.97",10000,"0","d"
2129,"Celina","2023-10-31 17:00:00","276.2",53,1018,"Clouds","overcast clouds","7.63",10000,"0","d"
2130,"Celina","2023-10-31 20:00:00","273.21",50,1020,"Clouds","broken clouds","6.7",10000,"0","n"
2131,"Celina","2023-10-31 23:00:00","271.27",94,1021,"Snow","light snow","5.35",894,"0.33","n"
2132,"Celina","2023-11-01 02:00:00","271.76",92,1022,"Snow","light snow","4.91",10000,"0.32","n"
2133,"Celina","2023-11-01 05:00:00","273.26",79,1024,"Clouds","broken clouds","4.12",10000,"0","n"
2134,"Celina","2023-11-01 08:00:00","270.97",90,1027,"Clouds","broken clouds","2.72",10000,"0","n"
2135,"Celina","2023-11-01 11:00:00","274.64",70,1028,"Clouds","scattered clouds","2.74",10000,"0","d"
2136,"Celina","2023-11-01 14:00:00","278.17",48,1027,"Clouds","few clouds","2.86",10000,"0","d"
2137,"Celina","2023-11-01 17:00:00","279.13",46,1026,"Clouds","broken clouds","3.16",10000,"0","d"
2138,"Celina","2023-11-01 20:00:00","274.98",63,1027,"Clouds","scattered clouds","2.25",10000,"0","n"
2139,"Celina","2023-11-01 23:00:00","273.93",67,1027,"Clear","clear sky","3.17",10000,"0","n"
2140,"Celina","2023-11-02 02:00:00","273.05",58,1028,"Clouds","few clouds","3.26",10000,"0","n"
2141,"Celina","2023-11-02 05:00:00","272.5",56,1028,"Clouds","broken clouds","3.8",10000,"0","n"
2142,"Celina","2023-11-02 08:00:00","272.63",55,1028,"Clouds","broken clouds","4.83",10000,"0","n"
2143,"Celina","2023-11-02 11:00:00","277.51",41,1028,"Clouds","overcast clouds","6.97",10000,"0","d"
2144,"Celina","2023-11-02 14:00:00","282",32,1026,"Clouds","overcast clouds","7.9",10000,"0","d"
2145,"Celina","2023-11-02 17:00:00","283.03",34,1024,"Clouds","overcast clouds","6.56",10000,"0","d"
2146,"Celina","2023-11-02 20:00:00","280.44",40,1025,"Clouds","overcast clouds","4.9",10000,"0","n"
2147,"Celina","2023-11-02 23:00:00","277.97",48,1027,"Clouds","scattered clouds","4.85",10000,"0","n"
2148,"Celina","2023-11-03 02:00:00","277.33",51,1026,"Clouds","scattered clouds","4.71",10000,"0","n"
2149,"Celina","2023-11-03 05:00:00","276.22",57,1027,"Clouds","scattered clouds","3.99",10000,"0","n"
2150,"Celina","2023-11-03 08:00:00","275.45",61,1027,"Clouds","few clouds","3.65",10000,"0","n"
2151,"Celina","2023-11-03 11:00:00","281.72",40,1027,"Clouds","broken clouds","5.83",10000,"0","d"
2152,"Celina","2023-11-03 14:00:00","286.22",28,1024,"Clouds","broken clouds","6.85",10000,"0","d"
2153,"Celina","2023-11-03 17:00:00","286.85",28,1023,"Clouds","overcast clouds","5.94",10000,"0","d"
2154,"Celina","2023-11-03 20:00:00","282.96",39,1023,"Clouds","overcast clouds","4.87",10000,"0","n"
2155,"Celina","2023-11-03 23:00:00","283.8",42,1022,"Clouds","overcast clouds","6.67",10000,"0","n"
2156,"Celina","2023-11-04 02:00:00","284.54",38,1020,"Clouds","overcast clouds","7.54",10000,"0","n"
2157,"Celina","2023-11-04 05:00:00","284.71",36,1020,"Clouds","overcast clouds","7.66",10000,"0","n"
2158,"Celina","2023-11-04 08:00:00","283.86",38,1020,"Clouds","overcast clouds","7.61",10000,"0","n"
2159,"Celina","2023-11-04 11:00:00","286.13",37,1020,"Clouds","overcast clouds","7.94",10000,"0","d"
2160,"Celina","2023-11-04 14:00:00","288.62",39,1017,"Clouds","overcast clouds","8.38",10000,"0","d"
2161,"Miami","2023-10-30 17:00:00","279.56",80,1020,"Clouds","overcast clouds","4.37",10000,"0","d"
2162,"Miami","2023-10-30 20:00:00","278.36",74,1021,"Clouds","overcast clouds","3.43",10000,"0","n"
2163,"Miami","2023-10-30 23:00:00","275.67",71,1022,"Clouds","scattered clouds","2.7",10000,"0","n"
2164,"Miami","2023-10-31 02:00:00","272.29",71,1023,"Clear","clear sky","1.68",10000,"0","n"
2165,"Miami","2023-10-31 05:00:00","271.18",73,1023,"Clear","clear sky","1.46",10000,"0","n"
2166,"Miami","2023-10-31 08:00:00","270.32",70,1023,"Clear","clear sky","1.99",10000,"0","n"
2167,"Miami","2023-10-31 11:00:00","276.17",44,1021,"Clear","clear sky","3.77",10000,"0","d"
2168,"Miami","2023-10-31 14:00:00","279.99",32,1018,"Clear","clear sky","6.06",10000,"0","d"
2169,"Miami","2023-10-31 17:00:00","276.51",68,1018,"Clouds","broken clouds","9.57",10000,"0","d"
2170,"Miami","2023-10-31 20:00:00","273.78",44,1021,"Clouds","broken clouds","6.94",10000,"0","n"
2171,"Miami","2023-10-31 23:00:00","272.17",62,1021,"Clear","clear sky","5.94",10000,"0.12","n"
2172,"Miami","2023-11-01 02:00:00","272.85",84,1022,"Snow","light snow","6.15",10000,"0.32","n"
2173,"Miami","2023-11-01 05:00:00","273.2",83,1024,"Clouds","scattered clouds","5.35",10000,"0","n"
2174,"Miami","2023-11-01 08:00:00","271.1",92,1027,"Clouds","scattered clouds","3.47",10000,"0","n"
2175,"Miami","2023-11-01 11:00:00","274.78",69,1028,"Clouds","broken clouds","2.64",10000,"0","d"
2176,"Miami","2023-11-01 14:00:00","278.87",43,1027,"Clouds","scattered clouds","2.75",10000,"0","d"
2177,"Miami","2023-11-01 17:00:00","279.76",39,1026,"Clouds","scattered clouds","2.1",10000,"0","d"
2178,"Miami","2023-11-01 20:00:00","275.52",54,1027,"Clouds","few clouds","2.11",10000,"0","n"
2179,"Miami","2023-11-01 23:00:00","274.33",60,1028,"Clear","clear sky","2.88",10000,"0","n"
2180,"Miami","2023-11-02 02:00:00","273.19",64,1028,"Clear","clear sky","2.98",10000,"0","n"
2181,"Miami","2023-11-02 05:00:00","272.39",55,1029,"Clouds","scattered clouds","3.27",10000,"0","n"
2182,"Miami","2023-11-02 08:00:00","271.57",59,1029,"Clouds","scattered clouds","3.71",10000,"0","n"
2183,"Miami","2023-11-02 11:00:00","277.24",41,1029,"Clouds","overcast clouds","6.13",10000,"0","d"
2184,"Miami","2023-11-02 14:00:00","281.9",31,1027,"Clouds","overcast clouds","7.27",10000,"0","d"
2185,"Miami","2023-11-02 17:00:00","283.45",32,1025,"Clouds","overcast clouds","6.2",10000,"0","d"
2186,"Miami","2023-11-02 20:00:00","279.89",41,1026,"Clouds","overcast clouds","4.95",10000,"0","n"
2187,"Miami","2023-11-02 23:00:00","277.26",52,1028,"Clouds","overcast clouds","3.93",10000,"0","n"
2188,"Miami","2023-11-03 02:00:00","275.94",57,1027,"Clouds","broken clouds","3.58",10000,"0","n"
2189,"Miami","2023-11-03 05:00:00","275.26",61,1028,"Clouds","few clouds","3.52",10000,"0","n"
2190,"Miami","2023-11-03 08:00:00","274.7",63,1028,"Clouds","few clouds","3.46",10000,"0","n"
2191,"Miami","2023-11-03 11:00:00","281.36",40,1028,"Clouds","broken clouds","5.34",10000,"0","d"
2192,"Miami","2023-11-03 14:00:00","286.42",28,1026,"Clouds","scattered clouds","6.55",10000,"0","d"
2193,"Miami","2023-11-03 17:00:00","286.89",31,1023,"Clouds","broken clouds","5.87",10000,"0","d"
2194,"Miami","2023-11-03 20:00:00","281.74",48,1024,"Clouds","broken clouds","4.31",10000,"0","n"
2195,"Miami","2023-11-03 23:00:00","282.53",49,1023,"Clouds","overcast clouds","5.41",10000,"0","n"
2196,"Miami","2023-11-04 02:00:00","282.57",45,1022,"Clouds","overcast clouds","5.61",10000,"0","n"
2197,"Miami","2023-11-04 05:00:00","282.34",43,1022,"Clouds","overcast clouds","6.2",10000,"0","n"
2198,"Miami","2023-11-04 08:00:00","282.17",42,1022,"Clouds","overcast clouds","6.37",10000,"0","n"
2199,"Miami","2023-11-04 11:00:00","284.6",39,1021,"Clouds","overcast clouds","7.18",10000,"0","d"
2200,"Miami","2023-11-04 14:00:00","288.29",34,1019,"Clouds","overcast clouds","7.88",10000,"0","d"
2201,"Woodsfield","2023-10-30 17:00:00","280.51",92,1018,"Rain","light rain","3.4",10000,"0.3","d"
2202,"Woodsfield","2023-10-30 20:00:00","279.77",90,1019,"Rain","light rain","3.1",10000,"0.23","n"
2203,"Woodsfield","2023-10-30 23:00:00","277.24",90,1021,"Clouds","overcast clouds","1.67",10000,"0","n"
2204,"Woodsfield","2023-10-31 02:00:00","274.46",90,1022,"Clouds","overcast clouds","1.43",10000,"0","n"
2205,"Woodsfield","2023-10-31 05:00:00","272.71",91,1022,"Clear","clear sky","1.44",10000,"0","n"
2206,"Woodsfield","2023-10-31 08:00:00","271.81",91,1022,"Clear","clear sky","0.39",10000,"0","d"
2207,"Woodsfield","2023-10-31 11:00:00","278.18",64,1022,"Clear","clear sky","1.1",10000,"0","d"
2208,"Woodsfield","2023-10-31 14:00:00","280.84",47,1018,"Clear","clear sky","2.61",10000,"0","d"
2209,"Woodsfield","2023-10-31 17:00:00","280.66",50,1016,"Clouds","broken clouds","2.78",10000,"0","d"
2210,"Woodsfield","2023-10-31 20:00:00","275.58",72,1018,"Clouds","broken clouds","1.86",10000,"0","n"
2211,"Woodsfield","2023-10-31 23:00:00","272.69",92,1020,"Clouds","broken clouds","4.7",1626,"0.08","n"
2212,"Woodsfield","2023-11-01 02:00:00","271.52",66,1021,"Clouds","broken clouds","3.58",10000,"0","n"
2213,"Woodsfield","2023-11-01 05:00:00","269.69",76,1022,"Clear","clear sky","2.98",10000,"0","n"
2214,"Woodsfield","2023-11-01 08:00:00","269.48",89,1025,"Clouds","few clouds","2.19",10000,"0","d"
2215,"Woodsfield","2023-11-01 11:00:00","276.11",68,1026,"Clouds","scattered clouds","2.81",10000,"0","d"
2216,"Woodsfield","2023-11-01 14:00:00","278.95",52,1025,"Clouds","broken clouds","2.73",10000,"0","d"
2217,"Woodsfield","2023-11-01 17:00:00","280.03",48,1025,"Clouds","overcast clouds","2.67",10000,"0","d"
2218,"Woodsfield","2023-11-01 20:00:00","273.61",78,1028,"Clouds","broken clouds","0.56",10000,"0","n"
2219,"Woodsfield","2023-11-01 23:00:00","272.45",80,1029,"Clear","clear sky","0.83",10000,"0","n"
2220,"Woodsfield","2023-11-02 02:00:00","271.75",80,1030,"Clear","clear sky","1.27",10000,"0","n"
2221,"Woodsfield","2023-11-02 05:00:00","271.36",84,1031,"Clear","clear sky","1.71",10000,"0","n"
2222,"Woodsfield","2023-11-02 08:00:00","271.08",85,1031,"Clear","clear sky","1.87",10000,"0","d"
2223,"Woodsfield","2023-11-02 11:00:00","278.39",52,1031,"Clouds","few clouds","3.3",10000,"0","d"
2224,"Woodsfield","2023-11-02 14:00:00","281.89",40,1029,"Clouds","scattered clouds","4",10000,"0","d"
2225,"Woodsfield","2023-11-02 17:00:00","281.61",48,1028,"Clouds","overcast clouds","3.03",10000,"0","d"
2226,"Woodsfield","2023-11-02 20:00:00","275.8",70,1029,"Clouds","overcast clouds","1.86",10000,"0","n"
2227,"Woodsfield","2023-11-02 23:00:00","275.69",68,1030,"Clouds","broken clouds","1.86",10000,"0","n"
2228,"Woodsfield","2023-11-03 02:00:00","274.28",73,1030,"Clouds","overcast clouds","1.81",10000,"0","n"
2229,"Woodsfield","2023-11-03 05:00:00","273.86",74,1030,"Clouds","overcast clouds","1.85",10000,"0","n"
2230,"Woodsfield","2023-11-03 08:00:00","272.73",80,1031,"Clouds","broken clouds","2",10000,"0","d"
2231,"Woodsfield","2023-11-03 11:00:00","280.81",50,1031,"Clear","clear sky","3.06",10000,"0","d"
2232,"Woodsfield","2023-11-03 14:00:00","285.82",38,1028,"Clear","clear sky","3.72",10000,"0","d"
2233,"Woodsfield","2023-11-03 17:00:00","285.31",47,1027,"Clouds","scattered clouds","2.5",10000,"0","d"
2234,"Woodsfield","2023-11-03 20:00:00","279.44",64,1027,"Clouds","scattered clouds","1.79",10000,"0","n"
2235,"Woodsfield","2023-11-03 23:00:00","278.64",64,1026,"Clouds","broken clouds","1.88",10000,"0","n"
2236,"Woodsfield","2023-11-04 02:00:00","278.49",64,1026,"Clouds","broken clouds","1.95",10000,"0","n"
2237,"Woodsfield","2023-11-04 05:00:00","278.21",67,1025,"Clouds","overcast clouds","2.09",10000,"0","n"
2238,"Woodsfield","2023-11-04 08:00:00","277.89",70,1026,"Clouds","overcast clouds","2.57",10000,"0","d"
2239,"Woodsfield","2023-11-04 11:00:00","283.91",49,1025,"Clouds","overcast clouds","4.31",10000,"0","d"
2240,"Woodsfield","2023-11-04 14:00:00","287.65",41,1022,"Clouds","overcast clouds","4.7",10000,"0","d"
2241,"Drexel","2023-10-30 17:00:00","279.8",78,1019,"Clouds","overcast clouds","4.31",10000,"0","d"
2242,"Drexel","2023-10-30 20:00:00","278.6",72,1020,"Clouds","overcast clouds","3.32",10000,"0","n"
2243,"Drexel","2023-10-30 23:00:00","276.11",68,1022,"Clouds","scattered clouds","2.84",10000,"0","n"
2244,"Drexel","2023-10-31 02:00:00","272.8",66,1023,"Clear","clear sky","1.77",10000,"0","n"
2245,"Drexel","2023-10-31 05:00:00","271.69",68,1023,"Clear","clear sky","1.34",10000,"0","n"
2246,"Drexel","2023-10-31 08:00:00","270.95",65,1023,"Clear","clear sky","1.74",10000,"0","n"
2247,"Drexel","2023-10-31 11:00:00","276.15",44,1022,"Clear","clear sky","3.48",10000,"0","d"
2248,"Drexel","2023-10-31 14:00:00","279.95",31,1018,"Clear","clear sky","5.59",10000,"0","d"
2249,"Drexel","2023-10-31 17:00:00","278.64",49,1018,"Clouds","scattered clouds","8.99",10000,"0","d"
2250,"Drexel","2023-10-31 20:00:00","273.91",42,1021,"Clouds","broken clouds","6.79",10000,"0","n"
2251,"Drexel","2023-10-31 23:00:00","272.27",59,1022,"Clear","clear sky","5.5",10000,"0.04","n"
2252,"Drexel","2023-11-01 02:00:00","272.62",86,1022,"Clouds","scattered clouds","6.5",10000,"0.04","n"
2253,"Drexel","2023-11-01 05:00:00","273.14",78,1024,"Clouds","broken clouds","5.56",10000,"0","n"
2254,"Drexel","2023-11-01 08:00:00","271.55",83,1027,"Clouds","broken clouds","3.21",10000,"0","n"
2255,"Drexel","2023-11-01 11:00:00","275.18",68,1028,"Clouds","few clouds","2.87",10000,"0","d"
2256,"Drexel","2023-11-01 14:00:00","279.26",41,1027,"Clouds","few clouds","2.36",10000,"0","d"
2257,"Drexel","2023-11-01 17:00:00","280.14",36,1026,"Clouds","few clouds","2.3",10000,"0","d"
2258,"Drexel","2023-11-01 20:00:00","276.08",49,1027,"Clouds","few clouds","2.12",10000,"0","n"
2259,"Drexel","2023-11-01 23:00:00","274.78",56,1028,"Clear","clear sky","2.58",10000,"0","n"
2260,"Drexel","2023-11-02 02:00:00","273.38",59,1029,"Clear","clear sky","2.71",10000,"0","n"
2261,"Drexel","2023-11-02 05:00:00","272.6",54,1029,"Clouds","scattered clouds","2.94",10000,"0","n"
2262,"Drexel","2023-11-02 08:00:00","271.85",59,1029,"Clouds","scattered clouds","3.28",10000,"0","n"
2263,"Drexel","2023-11-02 11:00:00","276.99",41,1029,"Clouds","overcast clouds","5.26",10000,"0","d"
2264,"Drexel","2023-11-02 14:00:00","281.95",30,1028,"Clouds","overcast clouds","6.41",10000,"0","d"
2265,"Drexel","2023-11-02 17:00:00","283.31",32,1026,"Clouds","overcast clouds","5.76",10000,"0","d"
2266,"Drexel","2023-11-02 20:00:00","279.7",41,1027,"Clouds","overcast clouds","4.37",10000,"0","n"
2267,"Drexel","2023-11-02 23:00:00","277.28",51,1028,"Clouds","overcast clouds","3.67",10000,"0","n"
2268,"Drexel","2023-11-03 02:00:00","276.12",55,1028,"Clouds","broken clouds","3.42",10000,"0","n"
2269,"Drexel","2023-11-03 05:00:00","275.39",59,1028,"Clear","clear sky","3.17",10000,"0","n"
2270,"Drexel","2023-11-03 08:00:00","274.81",61,1029,"Clear","clear sky","3.48",10000,"0","n"
