date_of_incident,incident_month,day_of_week,incident_hour,sex_code,relationship_name,offense_category_name,crime_against,county_name,lat,lon,region,average_high,average_low,avg_temp_class,days_with_precipitation_,av._precipitation_in_inch_,minutes_of_dark,day_class,is_male,is_a_couple,good_weather
2021-11-14,Nov,Sunday,15.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,35,Cold,11,3.82,840,Dark,1,0,0
2021-07-07,Jul,Wednesday,19.0,M,couple,Assault,Person,Butler,39.43861647,-84.57564494,South,85,65,Warm,10,4.06,547,Sunny,1,1,1
2021-03-08,Mar,Monday,15.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,32,Cold,13,6.1,742,Dark,1,1,0
2021-08-14,Aug,Saturday,19.0,M,couple,Robbery,Property,Lucas,41.6841907,-83.46827478,Central,84,63,Warm,10,3.11,614,Sunny,1,1,1
2021-05-06,May,Thursday,21.0,M,ex-couple,Assault,Person,Miami,40.05347551,-84.22887177,South,73,52,Cold,12,3.5,594,Sunny,1,0,1
2021-04-17,Apr,Saturday,18.0,M,couple,Theft,Property,Montgomery,39.75460934,-84.2906502,South,63,41,Cold,13,3.23,638,Sunny,1,1,1
2021-04-17,Apr,Saturday,18.0,M,couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,63,41,Cold,13,3.23,638,Sunny,1,1,1
2021-07-05,Jul,Monday,18.0,F,ex-couple,Assault,Person,Scioto,38.80396194,-82.99283103,South,85,65,Warm,10,4.06,546,Sunny,0,0,1
2021-08-09,Aug,Monday,2.0,F,ex-couple,Destruction of Property,Property,Cuyahoga,41.63505906,-81.70019592,North,84,63,Warm,10,3.11,602,Sunny,0,0,1
2021-09-03,Sep,Friday,12.0,M,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,77,56,Cold,8,2.64,662,Sunny,1,1,1
2021-11-17,Nov,Wednesday,19.0,M,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,52,35,Cold,11,3.82,846,Dark,1,1,0
2021-03-27,Mar,Saturday,21.0,F,couple,Assault,Person,Lorain,41.45251152,-82.15149047,North,52,32,Cold,13,6.1,692,Sunny,0,1,1
2021-11-04,Nov,Thursday,14.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,52,35,Cold,11,3.82,819,Dark,1,1,0
2021-10-19,Oct,Tuesday,3.0,M,ex-couple,Destruction of Property,Property,Montgomery,39.75460934,-84.2906502,South,65,44,Cold,9,1.65,781,Dark,1,0,0
2021-08-25,Aug,Wednesday,15.0,M,couple,Assault,Person,Hamilton,39.19553418,-84.54276767,South,84,63,Warm,10,3.11,640,Sunny,1,1,1
2021-08-01,Aug,Sunday,7.0,F,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,84,63,Warm,10,3.11,585,Sunny,0,1,1
2021-02-14,Feb,Sunday,0.0,F,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,40,24,Cold,11,6.97,799,Dark,0,1,0
2021-02-14,Feb,Sunday,9.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,40,24,Cold,11,6.97,799,Dark,1,1,0
2021-04-20,Apr,Tuesday,20.0,M,ex-couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,63,41,Cold,13,3.23,631,Sunny,1,0,1
2021-11-25,Nov,Thursday,0.0,F,ex-couple,Assault,Person,Coshocton,40.30164138,-81.92001074,South,52,35,Cold,11,3.82,859,Dark,0,0,0
2021-11-11,Nov,Thursday,17.0,F,couple,Assault,Person,Licking,40.09160792,-82.48310092,Central,52,35,Cold,11,3.82,834,Dark,0,1,0
2021-09-16,Sep,Thursday,14.0,F,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,77,56,Cold,8,2.64,696,Sunny,0,1,1
2021-09-16,Sep,Thursday,14.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,77,56,Cold,8,2.64,696,Sunny,1,1,1
2021-04-05,Apr,Monday,5.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,63,41,Cold,13,3.23,669,Sunny,1,1,1
2021-04-04,Apr,Sunday,15.0,M,ex-couple,Assault,Person,Scioto,38.80396194,-82.99283103,South,63,41,Cold,13,3.23,671,Sunny,1,0,1
2021-03-25,Mar,Thursday,21.0,M,couple,Vehicle Theft,Property,Portage,41.16768284,-81.19740374,North,52,32,Cold,13,6.1,697,Sunny,1,1,1
2021-03-25,Mar,Thursday,21.0,M,couple,Fraud,Property,Portage,41.16768284,-81.19740374,North,52,32,Cold,13,6.1,697,Sunny,1,1,1
2021-02-06,Feb,Saturday,0.0,M,couple,Destruction of Property,Property,Hamilton,39.19553418,-84.54276767,South,40,24,Cold,11,6.97,817,Dark,1,1,0
2021-02-06,Feb,Saturday,0.0,M,couple,Assault,Person,Hamilton,39.19553418,-84.54276767,South,40,24,Cold,11,6.97,817,Dark,1,1,0
2021-02-08,Feb,Monday,20.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,40,24,Cold,11,6.97,813,Dark,1,1,0
2021-06-11,Jun,Friday,13.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,82,61,Warm,10,3.98,542,Sunny,1,1,1
2021-08-25,Aug,Wednesday,3.0,F,ex-couple,Destruction of Property,Property,Cuyahoga,41.63505906,-81.70019592,North,84,63,Warm,10,3.11,640,Sunny,0,0,1
2021-08-25,Aug,Wednesday,3.0,F,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,84,63,Warm,10,3.11,640,Sunny,0,0,1
2021-11-07,Nov,Sunday,18.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,35,Cold,11,3.82,826,Dark,1,1,0
2021-06-26,Jun,Saturday,19.0,M,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,82,61,Warm,10,3.98,540,Sunny,1,1,1
2021-11-30,Nov,Tuesday,15.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,35,Cold,11,3.82,866,Dark,1,0,0
2021-11-30,Nov,Tuesday,15.0,F,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,35,Cold,11,3.82,866,Dark,0,0,0
2021-01-09,Jan,Saturday,19.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,36,20,Cold,13,9.65,868,Dark,1,1,0
2021-01-28,Jan,Thursday,0.0,M,couple,Assault,Person,Hamilton,39.19553418,-84.54276767,South,36,20,Cold,13,9.65,837,Dark,1,1,0
2021-11-30,Nov,Tuesday,3.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,52,35,Cold,11,3.82,866,Dark,1,1,0
2021-01-08,Jan,Friday,8.0,F,ex-couple,Theft,Property,Madison,39.89402982,-83.40019883,Central,36,20,Cold,13,9.65,869,Dark,0,0,0
2021-09-11,Sep,Saturday,23.0,M,ex-couple,Assault,Person,Stark,40.81388809,-81.3656367,North,77,56,Cold,8,2.64,683,Sunny,1,0,1
2021-01-07,Jan,Thursday,16.0,M,couple,Assault,Person,Washington,39.45531619,-81.49525443,South,36,20,Cold,13,9.65,871,Dark,1,1,0
2021-10-11,Oct,Monday,17.0,F,couple,Assault,Person,Summit,41.12597925,-81.53216702,North,65,44,Cold,9,1.65,761,Dark,0,1,0
2021-04-17,Apr,Saturday,19.0,M,couple,Destruction of Property,Property,Cuyahoga,41.63505906,-81.70019592,North,63,41,Cold,13,3.23,638,Sunny,1,1,1
2021-04-17,Apr,Saturday,19.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,63,41,Cold,13,3.23,638,Sunny,1,1,1
2021-07-29,Jul,Thursday,7.0,F,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,85,65,Warm,10,4.06,580,Sunny,0,1,1
2021-07-29,Jul,Thursday,7.0,F,couple,Destruction of Property,Property,Cuyahoga,41.63505906,-81.70019592,North,85,65,Warm,10,4.06,580,Sunny,0,1,1
2021-11-09,Nov,Tuesday,22.0,M,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,52,35,Cold,11,3.82,830,Dark,1,1,0
2021-07-19,Jul,Monday,0.0,M,ex-couple,Destruction of Property,Property,Mahoning,41.01464011,-80.77629506,North,85,65,Warm,10,4.06,562,Sunny,1,0,1
2021-09-02,Sep,Thursday,18.0,F,couple,Assault,Person,Perry,39.73714831,-82.23613792,South,77,56,Cold,8,2.64,660,Sunny,0,1,1
2021-05-22,May,Saturday,11.0,M,ex-couple,Assault,Person,Richland,40.77468434,-82.53648439,Central,73,52,Cold,12,3.5,564,Sunny,1,0,1
2021-02-21,Feb,Sunday,18.0,M,couple,Assault,Person,Warren,39.42758661,-84.16675437,South,40,24,Cold,11,6.97,781,Dark,1,1,0
2021-10-01,Oct,Friday,12.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,65,44,Cold,9,1.65,735,Dark,1,1,0
2021-04-16,Apr,Friday,2.0,F,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,63,41,Cold,13,3.23,641,Sunny,0,1,1
2021-10-10,Oct,Sunday,9.0,M,couple,Assault,Person,Wayne,40.82884916,-81.88801899,Central,65,44,Cold,9,1.65,758,Dark,1,1,0
2021-03-07,Mar,Sunday,0.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,32,Cold,13,6.1,745,Dark,1,1,0
2021-04-17,Apr,Saturday,17.0,M,ex-couple,Assault,Person,Trumbull,41.31717409,-80.76116027,North,63,41,Cold,13,3.23,638,Sunny,1,0,1
2021-06-17,Jun,Thursday,22.0,M,ex-couple,Burglary,Property,Delaware,40.27839378,-83.00488535,Central,82,61,Warm,10,3.98,540,Sunny,1,0,1
2021-03-27,Mar,Saturday,8.0,F,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,52,32,Cold,13,6.1,692,Sunny,0,1,1
2021-06-11,Jun,Friday,22.0,M,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,82,61,Warm,10,3.98,542,Sunny,1,1,1
2021-01-05,Jan,Tuesday,8.0,M,ex-couple,Theft,Property,Cuyahoga,41.63505906,-81.70019592,North,36,20,Cold,13,9.65,873,Dark,1,0,0
2021-09-08,Sep,Wednesday,22.0,F,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,77,56,Cold,8,2.64,675,Sunny,0,1,1
2021-05-02,May,Sunday,19.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,73,52,Cold,12,3.5,603,Sunny,1,1,1
2021-05-22,May,Saturday,15.0,F,couple,Burglary,Property,Lucas,41.6841907,-83.46827478,Central,73,52,Cold,12,3.5,564,Sunny,0,1,1
2021-11-20,Nov,Saturday,20.0,F,couple,Assault,Person,Defiance,41.3239161,-84.49049512,Central,52,35,Cold,11,3.82,851,Dark,0,1,0
2021-04-24,Apr,Saturday,5.0,M,couple,Assault,Person,Lorain,41.45251152,-82.15149047,North,63,41,Cold,13,3.23,621,Sunny,1,1,1
2021-03-27,Mar,Saturday,12.0,M,couple,Assault,Person,Hancock,41.00193838,-83.66653541,Central,52,32,Cold,13,6.1,692,Sunny,1,1,1
2021-08-01,Aug,Sunday,2.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,84,63,Warm,10,3.11,585,Sunny,1,1,1
2021-08-20,Aug,Friday,4.0,M,ex-couple,Destruction of Property,Property,Montgomery,39.75460934,-84.2906502,South,84,63,Warm,10,3.11,628,Sunny,1,0,1
2021-01-29,Jan,Friday,15.0,M,ex-couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,36,20,Cold,13,9.65,835,Dark,1,0,0
2021-09-04,Sep,Saturday,15.0,M,ex-couple,Assault,Person,Van Wert,40.85539824,-84.58609913,,77,56,Cold,8,2.64,665,Sunny,1,0,1
2021-09-18,Sep,Saturday,21.0,F,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,77,56,Cold,8,2.64,701,Sunny,0,1,1
2021-11-28,Nov,Sunday,18.0,M,couple,Assault,Person,Hamilton,39.19553418,-84.54276767,South,52,35,Cold,11,3.82,864,Dark,1,1,0
2021-11-28,Nov,Sunday,18.0,M,couple,Destruction of Property,Property,Hamilton,39.19553418,-84.54276767,South,52,35,Cold,11,3.82,864,Dark,1,1,0
2021-11-01,Nov,Monday,7.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,35,Cold,11,3.82,812,Dark,1,1,0
2021-11-24,Nov,Wednesday,19.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,35,Cold,11,3.82,858,Dark,1,1,0
2021-11-20,Nov,Saturday,18.0,M,couple,Assault,Person,Ashtabula,41.89638114,-80.75901079,North,52,35,Cold,11,3.82,851,Dark,1,1,0
2021-11-20,Nov,Saturday,18.0,M,couple,Destruction of Property,Property,Ashtabula,41.89638114,-80.75901079,North,52,35,Cold,11,3.82,851,Dark,1,1,0
2021-09-25,Sep,Saturday,22.0,M,couple,Assault,Person,Richland,40.77468434,-82.53648439,Central,77,56,Cold,8,2.64,719,Sunny,1,1,1
2021-12-13,Dec,Monday,16.0,F,ex-couple,Destruction of Property,Property,Medina,41.11757054,-81.89972385,North,41,26,Cold,13,7.4,878,Dark,0,0,0
2021-07-18,Jul,Sunday,18.0,M,couple,Assault,Person,Hamilton,39.19553418,-84.54276767,South,85,65,Warm,10,4.06,561,Sunny,1,1,1
2021-07-05,Jul,Monday,10.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,85,65,Warm,10,4.06,546,Sunny,1,0,1
2021-07-05,Jul,Monday,10.0,M,ex-couple,Theft,Property,Cuyahoga,41.63505906,-81.70019592,North,85,65,Warm,10,4.06,546,Sunny,1,0,1
2021-07-06,Jul,Tuesday,9.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,85,65,Warm,10,4.06,546,Sunny,1,1,1
2021-08-29,Aug,Sunday,17.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,84,63,Warm,10,3.11,650,Sunny,1,0,1
2021-09-19,Sep,Sunday,3.0,U,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,77,56,Cold,8,2.64,703,Sunny,0,0,1
2021-09-19,Sep,Sunday,3.0,U,ex-couple,Theft,Property,Cuyahoga,41.63505906,-81.70019592,North,77,56,Cold,8,2.64,703,Sunny,0,0,1
2021-09-19,Sep,Sunday,3.0,U,ex-couple,Burglary,Property,Cuyahoga,41.63505906,-81.70019592,North,77,56,Cold,8,2.64,703,Sunny,0,0,1
2021-09-19,Sep,Sunday,3.0,U,ex-couple,Destruction of Property,Property,Cuyahoga,41.63505906,-81.70019592,North,77,56,Cold,8,2.64,703,Sunny,0,0,1
2021-05-26,May,Wednesday,18.0,F,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,73,52,Cold,12,3.5,558,Sunny,0,1,1
2021-07-20,Jul,Tuesday,11.0,F,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,85,65,Warm,10,4.06,564,Sunny,0,1,1
2021-07-19,Jul,Monday,12.0,F,couple,Burglary,Property,Allen,40.77152071,-84.10577943,Central,85,65,Warm,10,4.06,562,Sunny,0,1,1
2021-06-13,Jun,Sunday,14.0,M,couple,Assault,Person,Clark,39.91677792,-83.78388973,South,82,61,Warm,10,3.98,541,Sunny,1,1,1
2021-06-13,Jun,Sunday,14.0,M,couple,Assault,Person,Clark,39.91677792,-83.78388973,South,82,61,Warm,10,3.98,541,Sunny,1,1,1
2021-01-19,Jan,Tuesday,0.0,F,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,36,20,Cold,13,9.65,854,Dark,0,1,0
2021-06-13,Jun,Sunday,15.0,F,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,82,61,Warm,10,3.98,541,Sunny,0,1,1
2021-07-20,Jul,Tuesday,17.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,85,65,Warm,10,4.06,564,Sunny,1,1,1
2021-03-04,Mar,Thursday,21.0,M,couple,Assault,Person,Summit,41.12597925,-81.53216702,North,52,32,Cold,13,6.1,753,Dark,1,1,0
2021-08-09,Aug,Monday,12.0,F,ex-couple,Destruction of Property,Property,Cuyahoga,41.63505906,-81.70019592,North,84,63,Warm,10,3.11,602,Sunny,0,0,1
2021-11-28,Nov,Sunday,20.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,35,Cold,11,3.82,864,Dark,1,0,0
2021-10-11,Oct,Monday,16.0,M,couple,Assault,Person,Stark,40.81388809,-81.3656367,North,65,44,Cold,9,1.65,761,Dark,1,1,0
2021-08-14,Aug,Saturday,10.0,M,ex-couple,Assault,Person,Summit,41.12597925,-81.53216702,North,84,63,Warm,10,3.11,614,Sunny,1,0,1
2021-11-17,Nov,Wednesday,22.0,M,couple,Assault,Person,Hamilton,39.19553418,-84.54276767,South,52,35,Cold,11,3.82,846,Dark,1,1,0
2021-12-24,Dec,Friday,23.0,M,couple,Assault,Person,Medina,41.11757054,-81.89972385,North,41,26,Cold,13,7.4,880,Dark,1,1,0
2021-06-23,Jun,Wednesday,12.0,M,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,82,61,Warm,10,3.98,539,Sunny,1,1,1
2021-05-20,May,Thursday,19.0,M,ex-couple,Destruction of Property,Property,Hamilton,39.19553418,-84.54276767,South,73,52,Cold,12,3.5,567,Sunny,1,0,1
2021-07-29,Jul,Thursday,21.0,F,couple,Assault,Person,Summit,41.12597925,-81.53216702,North,85,65,Warm,10,4.06,580,Sunny,0,1,1
2021-04-24,Apr,Saturday,14.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,63,41,Cold,13,3.23,621,Sunny,1,0,1
2021-11-11,Nov,Thursday,6.0,M,couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,52,35,Cold,11,3.82,834,Dark,1,1,0
2021-04-18,Apr,Sunday,2.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,63,41,Cold,13,3.23,636,Sunny,1,0,1
2021-01-04,Jan,Monday,12.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,36,20,Cold,13,9.65,874,Dark,1,1,0
2021-12-24,Dec,Friday,21.0,F,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,41,26,Cold,13,7.4,880,Dark,0,1,0
2021-11-28,Nov,Sunday,15.0,M,ex-couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,52,35,Cold,11,3.82,864,Dark,1,0,0
2021-09-12,Sep,Sunday,4.0,M,ex-couple,Assault,Person,Ashland,40.84602419,-82.27069277,Central,77,56,Cold,8,2.64,685,Sunny,1,0,1
2021-09-12,Sep,Sunday,4.0,M,ex-couple,Burglary,Property,Ashland,40.84602419,-82.27069277,Central,77,56,Cold,8,2.64,685,Sunny,1,0,1
2021-06-12,Jun,Saturday,5.0,M,couple,Burglary,Property,Clark,39.91677792,-83.78388973,South,82,61,Warm,10,3.98,541,Sunny,1,1,1
2021-07-24,Jul,Saturday,7.0,F,couple,Assault,Person,Columbiana,40.76842775,-80.77718656,South,85,65,Warm,10,4.06,571,Sunny,0,1,1
2021-06-26,Jun,Saturday,23.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,82,61,Warm,10,3.98,540,Sunny,1,1,1
2021-07-19,Jul,Monday,16.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,85,65,Warm,10,4.06,562,Sunny,1,1,1
2021-09-26,Sep,Sunday,16.0,F,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,77,56,Cold,8,2.64,722,Dark,0,1,0
2021-10-01,Oct,Friday,12.0,F,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,65,44,Cold,9,1.65,735,Dark,0,1,0
2021-01-27,Jan,Wednesday,22.0,F,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,36,20,Cold,13,9.65,839,Dark,0,1,0
2021-04-14,Apr,Wednesday,17.0,F,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,63,41,Cold,13,3.23,646,Sunny,0,1,1
2021-03-30,Mar,Tuesday,22.0,M,couple,Assault,Person,Pike,39.07737144,-83.06685416,South,52,32,Cold,13,6.1,684,Sunny,1,1,1
2021-10-02,Oct,Saturday,21.0,F,couple,Assault,Person,Richland,40.77468434,-82.53648439,Central,65,44,Cold,9,1.65,737,Dark,0,1,0
2021-03-09,Mar,Tuesday,20.0,F,couple,Assault,Person,Richland,40.77468434,-82.53648439,Central,52,32,Cold,13,6.1,740,Dark,0,1,0
2021-03-21,Mar,Sunday,4.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,32,Cold,13,6.1,708,Sunny,1,0,1
2021-10-20,Oct,Wednesday,2.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,65,44,Cold,9,1.65,783,Dark,1,0,0
2021-11-09,Nov,Tuesday,12.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,35,Cold,11,3.82,830,Dark,1,1,0
2021-12-08,Dec,Wednesday,13.0,F,ex-couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,41,26,Cold,13,7.4,875,Dark,0,0,0
2021-01-04,Jan,Monday,22.0,M,couple,Assault,Person,Wood,41.36170787,-83.62297793,Central,36,20,Cold,13,9.65,874,Dark,1,1,0
2021-10-17,Oct,Sunday,1.0,M,couple,Assault,Person,Hamilton,39.19553418,-84.54276767,South,65,44,Cold,9,1.65,776,Dark,1,1,0
2021-03-21,Mar,Sunday,8.0,M,couple,Destruction of Property,Property,Summit,41.12597925,-81.53216702,North,52,32,Cold,13,6.1,708,Sunny,1,1,1
2021-03-21,Mar,Sunday,8.0,M,couple,Assault,Person,Summit,41.12597925,-81.53216702,North,52,32,Cold,13,6.1,708,Sunny,1,1,1
2021-06-27,Jun,Sunday,12.0,F,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,82,61,Warm,10,3.98,541,Sunny,0,1,1
2021-02-03,Feb,Wednesday,12.0,M,ex-couple,Burglary,Property,Delaware,40.27839378,-83.00488535,Central,40,24,Cold,11,6.97,824,Dark,1,0,0
2021-03-30,Mar,Tuesday,3.0,M,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,52,32,Cold,13,6.1,684,Sunny,1,1,1
2021-12-28,Dec,Tuesday,12.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,41,26,Cold,13,7.4,879,Dark,1,1,0
2021-07-15,Jul,Thursday,23.0,F,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,85,65,Warm,10,4.06,557,Sunny,0,1,1
2021-09-25,Sep,Saturday,19.0,F,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,77,56,Cold,8,2.64,719,Sunny,0,1,1
2021-12-13,Dec,Monday,0.0,M,couple,Theft,Property,Montgomery,39.75460934,-84.2906502,South,41,26,Cold,13,7.4,878,Dark,1,1,0
2021-10-18,Oct,Monday,19.0,M,ex-couple,Assault,Person,Shelby,40.33152518,-84.20474278,South,65,44,Cold,9,1.65,778,Dark,1,0,0
2021-06-23,Jun,Wednesday,9.0,M,couple,Assault,Person,Stark,40.81388809,-81.3656367,North,82,61,Warm,10,3.98,539,Sunny,1,1,1
2021-01-10,Jan,Sunday,22.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,36,20,Cold,13,9.65,867,Dark,1,1,0
2021-07-21,Jul,Wednesday,15.0,F,ex-couple,Fraud,Property,Cuyahoga,41.63505906,-81.70019592,North,85,65,Warm,10,4.06,566,Sunny,0,0,1
2021-03-30,Mar,Tuesday,13.0,F,ex-couple,Assault,Person,Logan,40.38847334,-83.76585017,Central,52,32,Cold,13,6.1,684,Sunny,0,0,1
2021-05-15,May,Saturday,16.0,M,couple,Assault,Person,Lorain,41.45251152,-82.15149047,North,73,52,Cold,12,3.5,576,Sunny,1,1,1
2021-07-06,Jul,Tuesday,10.0,F,couple,Assault,Person,Clinton,39.41497801,-83.80837886,South,85,65,Warm,10,4.06,546,Sunny,0,1,1
2021-04-17,Apr,Saturday,2.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,63,41,Cold,13,3.23,638,Sunny,1,1,1
2021-04-17,Apr,Saturday,2.0,M,couple,Theft,Property,Lucas,41.6841907,-83.46827478,Central,63,41,Cold,13,3.23,638,Sunny,1,1,1
2021-09-07,Sep,Tuesday,23.0,F,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,77,56,Cold,8,2.64,672,Sunny,0,1,1
2021-09-07,Sep,Tuesday,23.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,77,56,Cold,8,2.64,672,Sunny,1,1,1
2021-11-05,Nov,Friday,23.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,52,35,Cold,11,3.82,821,Dark,1,1,0
2021-09-30,Sep,Thursday,9.0,M,ex-couple,Destruction of Property,Property,Hamilton,39.19553418,-84.54276767,South,77,56,Cold,8,2.64,732,Dark,1,0,0
2021-03-23,Mar,Tuesday,19.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,32,Cold,13,6.1,703,Sunny,1,1,1
2021-04-23,Apr,Friday,18.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,63,41,Cold,13,3.23,623,Sunny,1,1,1
2021-01-14,Jan,Thursday,20.0,F,ex-couple,Fraud,Property,Delaware,40.27839378,-83.00488535,Central,36,20,Cold,13,9.65,862,Dark,0,0,0
2021-06-11,Jun,Friday,22.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,82,61,Warm,10,3.98,542,Sunny,1,1,1
2021-02-06,Feb,Saturday,22.0,F,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,40,24,Cold,11,6.97,817,Dark,0,1,0
2021-10-19,Oct,Tuesday,9.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,65,44,Cold,9,1.65,781,Dark,1,1,0
2021-05-12,May,Wednesday,17.0,M,ex-couple,Assault,Person,Mahoning,41.01464011,-80.77629506,North,73,52,Cold,12,3.5,582,Sunny,1,0,1
2021-05-12,May,Wednesday,17.0,M,ex-couple,Destruction of Property,Property,Mahoning,41.01464011,-80.77629506,North,73,52,Cold,12,3.5,582,Sunny,1,0,1
2021-10-04,Oct,Monday,22.0,F,couple,Assault,Person,Pickaway,39.6419411,-83.02439163,Central,65,44,Cold,9,1.65,743,Dark,0,1,0
2021-11-28,Nov,Sunday,12.0,F,ex-couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,52,35,Cold,11,3.82,864,Dark,0,0,0
2021-04-07,Apr,Wednesday,23.0,F,couple,Assault,Person,Allen,40.77152071,-84.10577943,Central,63,41,Cold,13,3.23,663,Sunny,0,1,1
2021-11-11,Nov,Thursday,14.0,M,ex-couple,Assault,Person,Greene,39.69148045,-83.88988675,South,52,35,Cold,11,3.82,834,Dark,1,0,0
2021-12-05,Dec,Sunday,11.0,M,couple,Assault,Person,Summit,41.12597925,-81.53216702,North,41,26,Cold,13,7.4,872,Dark,1,1,0
2021-05-21,May,Friday,10.0,M,couple,Destruction of Property,Property,Cuyahoga,41.63505906,-81.70019592,North,73,52,Cold,12,3.5,565,Sunny,1,1,1
2021-05-21,May,Friday,10.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,73,52,Cold,12,3.5,565,Sunny,1,1,1
2021-07-31,Jul,Saturday,3.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,85,65,Warm,10,4.06,583,Sunny,1,1,1
